_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications,street,suburb,government_area,market,country,country_code,location_type,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365,amenities
30501335,https://www.airbnb.com/rooms/30501335,Comfortable and quiet Room in Barcelona,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,1,0,35,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/8d5f2e3b-815b-48d3-978e-882c6ab14fea.jpg?aki_policy=large'},"{'review_scores_accuracy': 4, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8, 'review_scores_value': 6, 'review_scores_rating': 20}",226980154,https://www.airbnb.com/users/show/226980154,Juan,ES,within an hour,https://a0.muscache.com/im/pictures/user/9f2139dc-7174-465c-abf7-0878c32b85b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9f2139dc-7174-465c-abf7-0878c32b85b2.jpg?aki_policy=profile_x_medium,Dreta de l'Eixample,100.0,No,Yes,No,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Barcelona, Catalunya, Spain",Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,2.165,41.39923,True,0,0,0,0,"['Air conditioning', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Washer', 'Wifi']"
30537041,https://www.airbnb.com/rooms/30537041,Apt moderno com ótima localização em Copacabana.,Apartment,Entire home/apt,Real Bed,4,7,strict_14_with_grace_period,4,0,1,1,1,500,150,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/ea2e99c3-e584-4588-9330-4830363a6eb7.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",91291223,https://www.airbnb.com/users/show/91291223,Gabryel,BR,within an hour,https://a0.muscache.com/im/pictures/user/6bbb1c72-1b35-4059-94d0-82632714e2ec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bbb1c72-1b35-4059-94d0-82632714e2ec.jpg?aki_policy=profile_x_medium,Copacabana,100.0,No,Yes,No,1,1,['phone'],"Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.187856507045566,-22.966675033550814,True,7,7,7,79,"['Air conditioning', 'Elevator', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'TV', 'Wifi']"
30671405,https://www.airbnb.com/rooms/30671405,hhhhhome,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,1,1,163,0,50,1,{'picture_url': 'https://a0.muscache.com/im/pictures/e73b0609-609c-4881-946e-5c1d13c17d2f.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8, 'review_scores_value': 10, 'review_scores_rating': 80}",229046402,https://www.airbnb.com/users/show/229046402,Gamze,TR,within a day,https://a0.muscache.com/im/pictures/user/05cf54c5-9192-441e-b490-20dcf6cb71a7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05cf54c5-9192-441e-b490-20dcf6cb71a7.jpg?aki_policy=profile_x_medium,Not Specified,70.0,No,Yes,No,1,1,"['email', 'phone']","Bahçelievler, İstanbul, Turkey",Not Specified,Bahcelievler,Istanbul,Turkey,TR,Point,28.85817,41.00201,False,29,59,89,89,"['Air conditioning', 'Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private entrance', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
30716077,https://www.airbnb.com/rooms/30716077,Seguro & Simples & Barato,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,0,1,0,1,265,0,75,1,{'picture_url': 'https://a0.muscache.com/im/pictures/83354834-9904-4a3a-adfd-93730eda6aed.jpg?aki_policy=large'},{},163636791,https://www.airbnb.com/users/show/163636791,Margarida & Cesar,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/aa020211-d8fe-47ea-99c5-f380b1b8be30.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/aa020211-d8fe-47ea-99c5-f380b1b8be30.jpg?aki_policy=profile_x_medium,Flamengo,100.0,Yes,Yes,No,12,12,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']","Flamengo, Rio de Janeiro, Brazil",Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-43.17854113746737,-22.93431636872765,True,30,60,90,365,"['Lock on bedroom door', 'Private entrance']"
30403212,https://www.airbnb.com/rooms/30403212,TAMARAMA BEACH  WITH SUNNY BALCONY AND BBQ.,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,3,1,119,85,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/55d946bc-0c6d-42a5-bc93-b874644b5cd4.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",141944362,https://www.airbnb.com/users/show/141944362,Marcela,AU,within an hour,https://a0.muscache.com/im/pictures/user/bff7ace8-dc4e-419e-bc2b-7557a206859b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bff7ace8-dc4e-419e-bc2b-7557a206859b.jpg?aki_policy=profile_x_medium,Bondi,100.0,No,Yes,No,1,1,"['email', 'phone']","Bondi, NSW, Australia",Bondi,Waverley,Sydney,Australia,AU,Point,151.26474,-33.89803,True,0,5,35,36,"['Bed linens', 'Dryer', 'Essentials', 'Fire extinguisher', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Keypad', 'Kitchen', 'Self check-in', 'Shampoo', 'TV', 'Washer', 'Wifi']"
30511700,https://www.airbnb.com/rooms/30511700,Quiet & Gated Split-level guest unit,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2,1,1,1,1,90,50,10,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3fe31e73-b6bd-43f3-ab03-8bb66086d116.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",144851356,https://www.airbnb.com/users/show/144851356,Dennis,US,within a few hours,https://a0.muscache.com/im/pictures/user/83aec5de-7b4a-4f60-831b-14a737460efc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83aec5de-7b4a-4f60-831b-14a737460efc.jpg?aki_policy=profile_x_medium,Kailua/Kona,100.0,Yes,Yes,No,2,2,"['email', 'phone', 'reviews']","Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,Point,-155.99225,19.72261,True,25,55,85,175,"['Dryer', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Iron', 'Kitchen', 'Private entrance', 'TV', 'Washer', 'Wifi']"
30573409,https://www.airbnb.com/rooms/30573409,Whole apartment (City Center of Barcelona),Apartment,Entire home/apt,Real Bed,1,32,moderate,5,2,4,1,1,220,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/0745248b-0d8a-4b3c-ad9c-9e5e95193748.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 6, 'review_scores_checkin': 8, 'review_scores_communication': 6, 'review_scores_location': 10, 'review_scores_value': 6, 'review_scores_rating': 80}",199972434,https://www.airbnb.com/users/show/199972434,Enrique/Mathi,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/075d2877-a74c-44bb-b66c-72cd9886b834.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/075d2877-a74c-44bb-b66c-72cd9886b834.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,100.0,No,Yes,No,7,7,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Barcelona, Catalunya, Spain",Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,Point,2.15288,41.37961,True,11,23,48,228,"['Bed linens', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide doorway', 'Wide hallway clearance', 'Wifi']"
30810129,https://www.airbnb.com/rooms/30810129,Dorm 3baths SohoEast..,Apartment,Shared room,Real Bed,3,1125,strict_14_with_grace_period,12,1,12,0,3,251,250,250,1,{'picture_url': 'https://a0.muscache.com/im/pictures/6de1afeb-736f-4961-a75c-48b03bae342d.jpg?aki_policy=large'},{},6504006,https://www.airbnb.com/users/show/6504006,Chile,HK,within a few hours,https://a0.muscache.com/im/pictures/13372434-3e3c-4795-8057-aaccdd52039f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/13372434-3e3c-4795-8057-aaccdd52039f.jpg?aki_policy=profile_x_medium,Quarry Bay,100.0,No,Yes,Yes,22,22,"['email', 'phone', 'reviews', 'jumio', 'government_id']","Hong Kong, Hong Kong Island, Hong Kong",Eastern District,Eastern,Hong Kong,Hong Kong,HK,Point,114.22231,22.28146,True,0,0,0,0,"['Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Heating', 'Hot water', 'Shampoo', 'Washer', 'Wifi']"
30772567,https://www.airbnb.com/rooms/30772567,Maui Sunset - Condo - Ocean View 1 bedroom  -B109,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,1,3,0,2,175,150,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f70ddc6c-03cd-472f-9a84-517ceaaad08a.jpg?aki_policy=large'},{},230063833,https://www.airbnb.com/users/show/230063833,Ryan,US,within a few hours,https://a0.muscache.com/im/pictures/user/cb9d10a4-4bc7-416f-83f4-9184b4c9d33a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb9d10a4-4bc7-416f-83f4-9184b4c9d33a.jpg?aki_policy=profile_x_medium,Kihei/Wailea,100.0,No,Yes,No,3,3,"['email', 'phone', 'offline_government_id', 'government_id']","Kihei, HI, United States",Maui,Kihei-Makena,Maui,United States,US,Point,-156.45638,20.75576,True,3,13,34,276,"['Air conditioning', 'BBQ grill', 'Beach essentials', 'Beachfront', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Fire extinguisher', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Gym', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Waterfront', 'Wifi']"
30791322,https://www.airbnb.com/rooms/30791322,Grand appartement rénové au coeur de Villeray,Apartment,Entire home/apt,Real Bed,2,8,flexible,4,2,2,0,1,140,30,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/33dd55ea-bc45-49fc-9b21-096d6fdd6f2f.jpg?aki_policy=large'},{},39369144,https://www.airbnb.com/users/show/39369144,Florent,"Montreal, Québec, Canada",0,https://a0.muscache.com/im/pictures/user/e705ef66-f8e7-41ec-ba6e-a49f7de2c134.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e705ef66-f8e7-41ec-ba6e-a49f7de2c134.jpg?aki_policy=profile_x_medium,Villeray,0.0,No,Yes,No,1,1,"['email', 'phone', 'reviews']","Montréal, Québec, Canada",Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,-73.62501,45.54184,True,29,59,89,89,"['Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
30824244,https://www.airbnb.com/rooms/30824244,Charming private room!,Apartment,Private room,Real Bed,1,1125,flexible,1,1,1,4,1,23,14,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/2ecda19f-3f49-4df2-9aa0-168a21fe8138.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",230571113,https://www.airbnb.com/users/show/230571113,Francisca,CA,within an hour,https://a0.muscache.com/im/pictures/user/b24f553c-2334-41fc-af51-deb454fa0b4c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b24f553c-2334-41fc-af51-deb454fa0b4c.jpg?aki_policy=profile_x_medium,Verdun,100.0,No,Yes,No,1,1,"['email', 'phone']","Montréal, Québec, Canada",Verdun,Verdun,Montreal,Canada,CA,Point,-73.56329,45.45998,True,0,0,21,296,"['Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Washer', 'Wifi']"
30876582,https://www.airbnb.com/rooms/30876582,"Merkezi daire, metroya çok yakın",Apartment,Entire home/apt,Real Bed,1,6,flexible,2,1,1,1,1,575,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/5bd8c89e-54ad-4afa-a24d-682868265472.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",203313921,https://www.airbnb.com/users/show/203313921,Mert,"Istanbul, Istanbul, Turkey",within a day,https://a0.muscache.com/im/pictures/user/3adfeb97-87bc-47a8-b156-147a3264267e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3adfeb97-87bc-47a8-b156-147a3264267e.jpg?aki_policy=profile_x_medium,Not Specified,67.0,No,Yes,No,1,1,"['email', 'phone']","Kağıthane, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,Point,28.99368,41.08618,True,29,59,89,179,"['Essentials', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'TV', 'Washer', 'Wifi']"
30921897,https://www.airbnb.com/rooms/30921897,Romantic studio with stunning Galata Tower View,House,Entire home/apt,Real Bed,2,1125,flexible,2,1,1,4,1,179,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/804ac1b7-129b-4354-8de8-2b19a3880dff.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 87}",100922124,https://www.airbnb.com/users/show/100922124,Esra,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/cd3f5a19-b90e-4304-aadb-7a9384e82da7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd3f5a19-b90e-4304-aadb-7a9384e82da7.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,1,1,"['email', 'phone', 'facebook']","Beyoğlu, İstanbul, Turkey",Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,28.9739,41.02832,False,7,31,61,61,"['Air conditioning', 'Bed linens', 'Cooking basics', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Oven', 'Pets allowed', 'Private entrance', 'Refrigerator', 'Shampoo', 'Washer', 'Wifi']"
30951435,https://www.airbnb.com/rooms/30951435,Liiiving in Porto | Aliados Luxury Apartment II,Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,2,3,2,2,100,40,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/1fbc634a-bcef-4bb1-9c21-1ce9bec56825.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 100}",30907275,https://www.airbnb.com/users/show/30907275,Liiiving,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/e291e11f-952d-41a6-bda6-55d70430786f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e291e11f-952d-41a6-bda6-55d70430786f.jpg?aki_policy=profile_x_medium,Not Specified,100.0,Yes,Yes,Yes,82,82,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","Porto, Porto, Portugal",Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61206,41.14751,True,23,53,72,324,"['Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Paid parking off premises', 'Private entrance', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
30959409,https://www.airbnb.com/rooms/30959409,"Beautiful apartment  3 rooms, close to the beach",Condominium,Entire home/apt,Real Bed,1,1125,flexible,7,3,6,0,3,500,380,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/abda6277-d9c9-4403-9d5e-a467795b6bc4.jpg?aki_policy=large'},{},231330029,https://www.airbnb.com/users/show/231330029,Roseli,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/121d28e1-e9f1-4219-af4a-d20e04425b94.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/121d28e1-e9f1-4219-af4a-d20e04425b94.jpg?aki_policy=profile_x_medium,Barra da Tijuca,92.0,No,Yes,No,1,1,"['email', 'phone']","Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-43.371180954855355,-23.001051968022303,True,13,15,19,19,"['Air conditioning', 'Bed linens', 'Cable TV', 'Elevator', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Private entrance', 'Room-darkening shades', 'TV', 'Washer', 'Wifi', 'Window guards']"
30963309,https://www.airbnb.com/rooms/30963309,"Maui Kamaole #H-205 2B/2Ba 3 Mins to Beach Low-Density Property, Ocean View!",Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,6,2,4,0,2,326,206,0,6,{'picture_url': 'https://a0.muscache.com/im/pictures/901eeec9-4c5c-484a-8cd1-10ddfdd8a873.jpg?aki_policy=large'},{},51017586,https://www.airbnb.com/users/show/51017586,Rentals Maui,"Kihei, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/af302482-918a-4328-b42b-d1d43544aec5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/af302482-918a-4328-b42b-d1d43544aec5.jpg?aki_policy=profile_x_medium,Not Specified,83.0,No,Yes,No,239,239,"['email', 'phone', 'reviews']","Kihei, HI, United States",Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,-156.44389,20.70777,False,3,13,38,188,"['Air conditioning', 'BBQ grill', 'Beach essentials', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Free parking on premises', 'Hair dryer', 'Hot tub', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
30826856,https://www.airbnb.com/rooms/30826856,comfortable personal place,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,1,4,1,353,0,50,1,{'picture_url': 'https://a0.muscache.com/im/pictures/52a48ad7-1e92-4ad7-befd-286b933c7327.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 95}",165127099,https://www.airbnb.com/users/show/165127099,Neko,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/9083f859-ad8b-4836-93e6-57ab3d4aae64.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9083f859-ad8b-4836-93e6-57ab3d4aae64.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,100.0,No,Yes,No,4,4,"['email', 'phone']","Hong Kong, 九龍, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17215,22.29676,False,28,58,88,363,"['Air conditioning', 'Bed linens', 'Cleaning before checkout', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hot water', 'Keypad', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Private entrance', 'Self check-in', 'Shampoo', 'TV', 'Wifi']"
